Respondent,duration,code,priorQ1,updatedQ1,priorQ2,updatedQ2,priorQ3,updatedQ3,priorQ4,updatedQ4,priorQ5,updatedQ5,priorQ6,updatedQ6,priorQ7,updatedQ7,priorQ8,updatedQ8 ,priorQ9,updatedQ9,priorQ10,updatedQ10 ,Advice1,Advice2,Advice3,Advice4,Advice5,Advice6,Advice7,Advice8,Advice9,Advice10,True1,True2,True3,True4,True5,True6,True7,True8,True9,True10,SlNoQ1,SlNoQ2,SlNoQ3,SlNoQ4,SlNoQ5,SlNoQ6,SlNoQ7,SlNoQ8,SlNoQ9,SlNoQ10
888,794,3390,25,26,71,73,36,40,80,85,31,31,51,51,78,70,16,15,36,47,69,72,27,76,52,87,30,53,66,13,49,76,25,80,54,96,24,48,56,11,35,85,125,80,54,96,24,148,56,11,135,185
889,509,3472,3,4,12,12,66,69,9,9,47,47,31,38,41,46,60,60,86,86,32,40,5,14,73,11,51,43,56,59,86,50,4,13,76,8,46,36,62,57,90,41,4,113,76,108,46,136,62,157,190,141
890,647,3114,83,81,56,56,77,77,47,49,43,40,91,93,77,77,27,25,74,74,85,85,76,52,76,55,38,95,73,19,66,79,79,50,85,53,32,95,76,22,56,81,79,50,185,153,32,195,76,22,56,181
891,376,3114,74,74,61,59,61,65,56,56,42,40,89,89,62,63,21,20,55,58,70,71,76,52,76,55,38,95,73,19,66,79,79,50,85,53,32,95,76,22,56,81,79,50,185,153,32,195,76,22,56,181
892,505,3391,55,57,82,80,77,79,42,42,12,12,27,29,31,29,50,52,25,28,57,54,66,78,79,43,10,31,27,54,32,51,56,78,82,37,10,27,25,51,25,49,56,178,182,137,110,27,125,51,25,149
893,701,3058,72,71,30,30,86,86,40,40,28,26,36,30,8,8,32,32,12,12,6,7,73,31,86,48,25,25,10,31,14,10,75,27,90,38,18,19,10,29,14,10,75,27,90,138,118,119,110,29,14,10
894,336,3396,10,10,80,80,32,30,32,35,90,90,92,92,73,73,28,34,95,95,40,38,11,76,26,38,86,77,65,41,87,34,8,79,23,32,88,85,67,36,94,31,108,79,123,32,88,85,67,36,94,131
895,216,3103,33,45,75,85,35,45,55,57,70,80,50,50,90,90,85,70,25,25,27,20,48,87,50,63,87,54,95,73,25,19,40,97,42,55,96,51,95,77,23,22,140,197,42,55,96,51,195,77,23,22
896,857,3334,70,65,38,33,6,6,9,9,39,37,54,54,82,80,51,51,89,89,8,8,62,25,5,9,36,51,77,50,87,9,56,23,4,6,38,46,79,42,94,7,156,23,4,106,38,46,179,42,194,7
897,309,3242,82,82,32,32,27,27,60,55,85,85,55,55,45,48,90,90,62,60,22,20,77,30,16,48,87,56,44,78,43,16,85,24,16,40,96,62,39,88,37,16,85,24,16,140,96,62,139,188,137,116
898,835,3463,45,50,36,32,60,75,46,34,67,67,26,17,10,10,75,73,33,45,78,72,54,31,76,35,68,16,8,72,47,71,51,29,79,35,61,24,6,71,45,73,51,29,79,35,161,124,6,71,45,173
899,343,3385,57,57,60,60,21,21,68,70,13,11,70,70,6,6,35,35,55,55,65,65,61,59,31,79,10,88,4,32,64,74,64,54,27,81,10,100,3,30,58,70,164,154,27,181,110,100,103,30,58,70
900,486,3087,73,73,80,80,42,43,35,36,43,44,70,68,75,75,11,11,32,35,65,67,73,80,51,41,50,67,77,10,48,68,73,87,48,36,42,65,86,10,38,62,73,187,48,36,42,65,86,110,138,162
901,700,3151,41,41,21,21,43,43,22,22,52,52,65,65,70,65,60,62,33,33,80,85,44,25,43,27,53,67,59,51,28,87,39,23,36,25,46,65,54,49,26,97,139,23,136,125,146,65,154,149,26,197
902,363,3451,1,1,89,87,54,57,45,44,38,34,60,61,19,17,80,85,28,43,50,55,1,87,59,44,34,61,16,86,43,55,1,94,54,39,28,57,16,100,36,53,1,94,154,39,128,57,116,200,136,153
903,541,3320,55,53,67,69,76,76,83,85,38,37,19,18,16,17,43,40,34,34,48,50,52,71,75,88,34,16,19,34,34,51,54,73,76,100,28,16,17,30,29,47,54,173,176,100,128,116,117,130,129,47
904,423,3121,26,22,61,61,19,19,57,57,51,51,45,45,13,13,41,38,64,68,87,87,14,65,16,60,53,44,12,32,71,87,13,66,16,52,46,41,13,31,68,94,113,166,16,152,146,41,13,31,68,194
905,410,3040,73,73,86,86,45,45,27,27,38,40,55,56,62,62,78,78,65,65,9,9,77,87,54,34,43,59,64,87,73,10,84,94,51,28,37,55,59,97,75,10,84,94,151,128,137,155,159,197,75,10
906,876,3170,86,82,58,48,14,14,73,73,96,96,80,70,45,45,52,56,87,87,15,15,87,51,14,67,87,72,42,55,87,17,96,48,13,64,97,71,32,53,99,15,196,48,113,64,197,71,132,153,99,15
907,712,3241,75,77,29,18,58,52,32,32,56,54,72,60,16,20,2,2,56,45,77,77,71,16,45,36,52,62,27,3,38,77,74,24,44,38,50,56,25,3,32,84,74,124,44,38,50,156,125,3,32,84
908,522,3457,46,46,15,15,43,47,19,19,62,62,36,36,4,4,2,3,39,37,24,21,50,14,50,19,62,41,5,5,34,19,44,13,42,17,61,36,4,4,30,22,144,113,42,17,61,36,104,4,130,22
909,244,3254,77,75,48,49,59,59,3,3,26,26,65,68,69,70,28,32,82,83,79,78,74,54,60,3,26,77,72,49,86,76,80,51,60,2,22,87,71,35,90,85,180,151,160,102,122,87,71,135,90,185
910,454,3499,64,66,32,41,86,87,67,63,41,38,76,82,36,34,9,9,12,14,44,48,67,43,87,61,37,87,32,9,14,51,63,37,94,57,33,96,31,6,14,47,163,137,94,57,33,196,31,106,14,147
911,722,3201,68,64,32,32,57,57,19,19,1,1,73,76,57,53,31,31,78,78,63,69,65,31,57,19,2,81,51,32,79,74,66,29,53,17,1,91,49,31,82,70,166,29,53,17,101,191,149,31,182,70
912,648,3424,55,53,40,45,28,25,80,80,58,52,60,60,4,4,6,6,85,78,88,88,50,48,22,81,54,51,4,7,72,86,44,38,20,92,51,46,3,5,71,100,144,138,120,92,51,46,103,105,71,200
913,969,3318,10,10,32,32,45,42,48,48,75,75,24,24,17,15,85,85,79,77,28,36,10,34,48,50,80,26,12,87,77,43,10,29,40,41,86,23,11,97,79,34,10,129,140,141,186,123,111,197,179,134
914,487,3007,76,68,32,32,87,85,27,30,47,48,82,80,73,68,16,18,85,86,45,46,62,31,79,33,50,76,61,19,87,48,61,29,81,27,42,80,64,17,96,40,61,29,181,127,142,80,164,117,196,140
915,928,3273,50,50,60,62,40,35,45,43,30,28,68,68,21,17,45,45,80,80,50,40,50,64,30,43,27,69,16,44,78,22,42,59,24,36,21,67,16,39,88,21,42,159,24,136,121,167,16,39,188,21
916,1194,3387,12,11,44,40,28,28,48,48,4,4,15,15,34,32,8,7,84,81,55,63,9,47,25,53,3,15,36,10,87,73,6,45,18,48,2,14,38,10,97,76,106,45,118,148,102,114,38,10,97,76
917,904,3081,80,84,1,1,71,74,7,7,90,88,78,75,90,89,30,30,16,17,53,55,88,1,77,8,87,73,87,28,17,56,100,1,86,6,97,71,94,26,15,62,100,1,86,6,97,171,194,26,15,62
918,768,3156,18,18,51,53,60,59,80,80,83,81,81,81,6,7,49,50,35,37,85,86,19,56,57,74,78,77,7,51,43,86,17,62,53,80,78,87,5,48,34,90,17,62,53,180,178,87,105,48,134,90
919,363,3428,35,36,39,40,14,14,17,17,66,66,8,8,55,58,45,45,75,70,85,88,43,44,12,16,64,9,63,45,67,95,34,40,11,16,59,7,55,44,64,95,34,40,111,16,59,107,55,44,64,195
920,662,3363,65,65,52,52,65,74,4,5,46,53,21,24,14,13,15,16,7,9,64,64,64,50,77,5,54,26,12,17,9,65,59,44,66,4,52,23,12,15,7,67,159,144,66,104,52,123,12,15,107,67
921,434,3038,7,7,82,82,84,83,19,24,23,28,63,64,52,52,77,75,89,89,94,92,7,79,81,27,33,67,53,72,87,88,5,82,91,21,27,65,46,72,94,98,105,82,191,121,127,65,146,172,94,198
922,463,3412,36,34,68,68,70,67,65,65,92,92,22,22,37,40,88,88,12,11,50,50,30,68,64,64,88,22,49,86,10,52,24,69,59,59,98,20,35,100,10,45,24,69,159,59,198,20,135,200,110,145
923,622,3428,42,42,45,45,15,14,12,14,65,65,9,9,70,65,47,47,65,72,82,89,43,44,12,16,64,9,63,45,67,95,34,40,11,16,59,7,55,44,64,95,34,40,111,16,59,107,55,44,64,195
924,470,3337,68,68,55,57,32,32,34,30,60,57,38,38,9,9,8,10,46,46,53,53,71,63,32,27,53,36,10,11,45,60,68,68,26,21,48,38,8,8,43,60,68,168,126,121,148,38,8,108,43,160
925,261,3379,62,62,6,7,55,58,46,43,84,85,80,80,92,88,58,60,18,19,64,64,59,9,60,37,88,81,78,64,22,64,54,7,60,33,100,92,89,58,20,59,154,107,160,33,100,92,89,158,20,159
926,1566,3499,75,70,43,43,92,90,68,65,38,38,75,81,36,35,10,10,13,14,45,45,67,43,87,61,37,87,32,9,14,51,63,37,94,57,33,96,31,6,14,47,163,137,94,57,33,196,31,106,14,147
927,478,3096,21,21,87,80,41,38,54,52,9,9,18,19,16,17,42,38,18,18,70,71,22,79,34,50,10,26,18,32,21,73,20,83,30,44,9,23,18,31,19,76,120,83,130,144,109,123,18,31,19,76
928,380,3197,87,87,24,26,75,77,11,11,85,86,54,56,86,80,84,86,38,48,80,75,87,27,77,11,86,56,79,86,49,73,96,25,79,8,90,62,82,100,35,71,196,125,179,108,190,62,182,200,135,171
929,489,3114,80,81,55,55,68,72,40,50,35,37,90,92,61,65,22,21,62,62,78,78,76,52,76,55,38,95,73,19,66,79,79,50,85,53,32,95,76,22,56,81,79,50,185,153,32,195,76,22,56,181
930,332,3433,48,49,44,45,28,28,31,31,76,76,67,63,33,32,13,11,35,27,82,80,50,47,28,30,77,59,31,10,25,77,42,45,26,24,86,55,27,10,18,66,142,45,26,24,86,155,27,110,118,66
931,1329,3120,8,6,7,8,54,53,5,5,58,54,35,33,88,82,62,57,45,42,85,85,5,9,52,5,53,32,79,50,34,86,4,7,45,4,46,26,82,44,30,90,4,7,145,104,146,126,182,144,130,90
932,729,3248,91,89,60,62,15,13,41,40,58,63,54,56,18,19,83,83,60,63,94,91,86,66,12,32,64,63,18,81,60,87,100,72,12,30,58,55,18,78,60,97,200,72,12,30,58,55,18,78,60,97
933,366,3145,72,73,27,22,35,30,37,48,39,43,78,88,89,79,62,72,9,9,67,67,73,21,28,53,44,87,77,73,9,66,75,19,26,46,40,94,84,73,7,72,175,19,26,146,40,194,84,73,7,72
934,474,3391,72,57,80,70,72,70,39,36,12,9,30,28,24,23,56,48,31,27,54,47,66,78,79,43,10,31,27,54,32,51,56,78,82,37,10,27,25,51,25,49,56,178,182,137,110,27,125,51,25,149
935,916,3333,35,35,80,75,21,15,77,80,50,55,66,68,70,72,87,83,40,47,40,44,36,67,14,80,59,71,81,79,51,51,38,64,13,86,57,69,91,81,48,47,38,64,113,186,157,169,91,181,48,147
936,484,3463,55,55,42,40,68,68,45,40,56,56,31,30,8,8,60,62,42,42,67,67,54,31,76,35,68,16,8,72,47,71,51,29,79,35,61,24,6,71,45,73,51,29,79,35,161,124,6,71,45,173
937,712,3193,81,78,52,53,75,74,85,80,24,21,38,35,30,31,67,67,26,20,90,86,73,55,74,73,21,34,31,65,16,86,83,53,70,77,19,30,27,67,24,100,183,153,70,77,19,130,27,67,124,200
938,385,3349,9,9,73,66,66,65,72,71,65,66,72,72,31,32,88,80,39,40,62,62,10,64,64,67,68,73,33,77,42,62,8,59,59,64,62,75,27,85,32,56,8,59,159,64,162,175,127,85,132,156
939,966,3403,83,83,40,38,33,22,44,49,68,75,54,54,45,45,36,34,37,29,35,42,77,34,19,54,73,52,45,32,25,44,86,29,17,51,75,50,43,26,19,39,86,129,117,51,175,50,43,126,119,139
940,853,3311,10,10,80,81,79,77,89,85,47,45,32,32,90,88,50,50,89,85,30,30,10,82,76,77,34,31,79,47,85,28,10,99,85,84,30,27,82,45,98,26,110,199,185,84,130,27,182,45,98,26
941,714,3007,57,57,28,30,82,81,27,27,47,47,81,80,73,65,18,19,85,85,48,48,62,31,79,33,50,76,61,19,87,48,61,29,81,27,42,80,64,17,96,40,61,29,181,127,142,80,164,117,196,140
942,990,3103,56,53,80,83,43,46,62,62,83,85,62,58,90,93,76,75,30,27,20,18,48,87,50,63,87,54,95,73,25,19,40,97,42,55,96,51,95,77,23,22,140,197,42,55,96,51,195,77,23,22
943,777,3192,60,61,4,4,66,68,33,33,22,18,26,24,85,86,35,42,78,75,88,87,62,5,68,32,16,21,87,48,72,86,61,4,62,30,24,19,95,33,72,89,61,4,162,30,124,19,95,133,172,189
944,693,3197,79,85,28,28,75,78,8,10,86,86,54,54,79,79,88,86,32,44,75,74,87,27,77,11,86,56,79,86,49,73,96,25,79,8,90,62,82,100,35,71,196,125,179,108,190,62,182,200,135,171
945,548,3492,43,49,52,50,45,48,27,26,79,80,81,78,60,59,30,38,57,65,38,35,51,50,51,25,81,72,61,48,69,34,47,42,48,23,78,72,64,38,63,30,47,42,48,23,78,172,164,138,63,130
946,655,3374,81,81,47,47,4,5,79,79,80,80,37,32,68,68,76,76,5,5,63,63,81,54,7,79,78,25,68,77,5,69,91,50,5,81,78,18,62,66,4,63,191,150,5,181,178,118,162,66,104,63
947,394,3460,69,74,37,33,44,46,71,72,75,71,66,71,84,85,48,47,87,87,36,35,87,25,53,73,64,81,87,44,87,34,96,18,46,83,58,91,97,39,96,30,96,118,146,183,158,91,97,139,196,130
948,656,3199,85,82,77,73,8,9,49,50,57,54,52,51,58,58,65,72,13,12,69,69,78,69,9,51,55,50,57,74,12,68,88,67,7,49,53,42,53,70,12,62,188,167,107,149,153,142,53,70,12,162
949,534,3407,76,65,75,75,56,56,67,67,52,48,55,57,15,13,23,24,47,48,52,52,61,76,56,66,44,62,12,27,51,54,57,80,62,72,40,56,11,25,47,51,57,80,62,72,40,156,111,125,147,151
950,587,3352,18,19,26,26,34,35,91,93,77,77,29,37,44,48,6,5,86,86,53,53,19,26,36,95,77,42,54,5,87,53,17,23,38,95,79,32,49,4,94,46,17,123,38,195,179,132,49,104,94,146
951,296,3185,76,81,84,77,67,67,37,37,91,87,30,37,24,23,87,82,18,19,67,65,80,72,67,38,78,48,21,79,19,67,86,72,63,32,89,33,19,82,17,65,186,172,163,32,89,133,19,182,117,65
952,2057,3040,79,78,86,87,48,52,34,34,39,41,52,55,59,61,74,85,79,75,6,8,77,87,54,34,43,59,64,87,73,10,84,94,51,28,37,55,59,97,75,10,84,94,151,128,137,155,159,197,75,10
953,477,3100,82,84,40,39,48,50,62,64,87,87,57,59,80,90,77,83,75,78,65,70,86,34,52,67,87,61,95,86,81,75,100,28,54,65,97,57,95,90,91,76,200,28,54,65,97,57,195,190,191,176
954,512,3347,68,73,79,77,17,13,8,9,42,44,48,55,82,85,29,31,33,30,12,14,76,77,12,10,43,60,87,32,16,15,80,85,11,10,37,60,97,30,24,14,80,85,111,10,37,160,97,30,124,114
955,366,3283,20,16,24,28,56,68,60,75,50,50,65,75,80,83,45,55,55,56,60,60,15,34,76,81,50,81,87,63,62,66,14,28,79,91,42,91,99,55,56,72,114,128,79,91,142,191,99,55,156,72
956,361,3323,86,85,32,38,27,31,54,53,91,89,5,6,61,60,78,78,16,17,19,22,84,43,34,50,86,7,59,80,19,25,92,36,28,44,89,5,55,86,17,23,192,136,28,144,189,5,155,186,117,23
957,791,3086,11,11,83,81,43,43,50,50,30,28,70,73,87,87,69,72,10,11,45,50,10,73,50,51,22,77,86,81,12,57,9,77,42,46,20,66,100,92,13,53,109,77,42,46,120,66,200,92,13,53
958,746,3134,13,12,49,49,15,15,41,35,14,13,36,25,41,43,53,53,76,78,1,2,12,49,16,32,13,16,43,52,79,2,11,43,16,26,11,24,34,45,84,1,111,143,16,126,11,124,34,145,184,101
959,385,3127,23,23,41,41,36,39,28,33,27,27,79,79,88,88,37,46,81,83,52,52,26,43,44,37,33,81,86,50,88,51,22,37,41,33,27,92,88,42,100,49,122,37,41,33,127,92,88,142,100,149
960,596,3050,60,55,70,70,79,77,67,67,61,61,83,80,80,80,62,62,16,16,85,85,43,71,73,65,53,75,78,34,11,76,37,68,73,67,48,76,88,31,8,80,137,68,73,67,148,176,188,131,108,80
961,385,3431,16,16,44,44,53,53,41,42,4,4,92,92,29,29,14,14,4,4,88,88,17,34,50,48,5,86,32,12,5,86,15,30,44,38,4,88,25,12,4,90,15,130,144,138,4,88,25,12,104,90
962,464,3052,83,80,29,30,7,6,84,82,68,70,17,17,76,73,43,50,70,72,19,19,78,32,5,78,72,17,67,55,73,19,89,25,4,78,70,15,64,53,75,17,89,25,4,178,170,15,64,153,175,117
963,409,3012,72,79,68,70,46,48,22,20,38,36,37,35,45,49,3,3,55,60,65,66,81,71,50,16,34,32,51,3,64,67,92,73,42,16,30,31,47,3,59,63,92,173,142,16,130,31,47,3,159,163
964,323,3405,31,31,72,77,89,87,66,65,11,11,39,36,71,72,66,69,29,29,83,82,32,88,85,62,10,32,80,76,26,79,25,100,98,61,10,31,86,85,23,84,25,100,98,61,110,31,186,185,123,184
965,274,3363,63,63,52,51,68,74,5,5,66,56,28,27,12,12,15,16,8,8,69,66,64,50,77,5,54,26,12,17,9,65,59,44,66,4,52,23,12,15,7,67,159,144,66,104,52,123,12,15,107,67
966,470,3423,49,53,68,68,84,84,72,72,70,70,77,77,73,73,47,37,72,75,68,63,54,81,77,73,69,75,80,25,77,59,50,91,85,71,67,76,86,19,87,55,150,91,85,171,167,176,186,119,87,155
967,611,3479,84,79,12,12,27,29,66,68,28,28,79,79,62,62,48,48,39,39,43,43,73,10,36,74,43,86,64,45,50,44,75,10,38,80,34,90,59,44,41,41,75,110,38,180,134,90,59,44,141,41
968,339,3490,82,82,8,8,9,9,84,84,62,64,38,38,78,78,55,58,43,43,16,19,74,7,10,84,68,35,76,63,44,19,77,5,10,92,69,35,80,68,39,17,177,105,10,192,69,35,80,168,139,117
969,440,3376,46,46,36,34,9,11,82,82,3,3,72,72,85,85,2,2,42,42,56,56,47,26,12,84,3,74,87,5,43,69,45,23,13,92,3,70,94,4,37,63,45,123,13,192,3,70,94,104,137,63
970,390,3335,81,81,71,71,73,72,79,79,22,20,36,36,11,13,5,5,56,57,83,85,78,64,72,79,19,32,13,7,59,87,88,58,72,82,17,30,11,5,57,96,188,158,172,182,17,30,11,5,157,96
971,1011,3386,75,77,85,85,45,45,49,49,65,65,74,74,77,77,26,24,35,35,39,39,77,87,51,60,64,73,81,21,34,43,87,95,47,60,59,75,91,15,28,36,87,95,47,160,159,175,91,115,28,136
972,332,3319,22,22,83,85,58,58,53,58,78,78,3,3,8,8,79,85,85,85,75,75,25,87,59,62,79,3,9,88,85,72,23,99,57,61,83,2,7,100,98,72,23,99,157,61,83,2,107,100,98,172
973,327,3041,59,59,71,74,85,88,57,56,62,65,18,18,73,73,65,65,76,75,81,81,61,77,88,54,67,17,72,63,75,81,64,87,100,49,63,15,72,68,76,91,164,87,100,49,163,15,172,168,176,191
974,357,3441,5,9,12,12,68,75,35,32,75,75,40,48,20,18,57,57,90,90,55,65,9,12,73,32,73,48,17,56,87,68,7,12,83,30,75,38,15,62,95,61,107,12,183,30,175,138,15,62,95,161
975,252,3092,5,5,8,8,24,28,11,11,43,41,68,66,85,86,48,48,46,48,89,80,5,8,31,11,37,64,87,47,50,77,4,6,27,8,33,59,97,45,41,84,104,6,27,108,33,159,197,45,141,84
976,263,3217,87,83,85,85,78,78,51,51,49,49,92,92,35,35,12,12,73,73,61,61,80,80,69,51,51,87,32,12,69,63,87,86,67,47,48,97,26,12,63,68,187,186,167,47,48,197,126,12,63,168
977,604,3103,47,47,85,85,43,45,55,58,80,82,50,52,90,90,75,75,28,28,24,20,48,87,50,63,87,54,95,73,25,19,40,97,42,55,96,51,95,77,23,22,140,197,42,55,96,51,195,77,23,22
978,312,3322,25,23,82,85,78,75,84,80,32,31,12,12,10,9,39,38,70,72,4,3,19,87,73,77,31,11,9,34,74,3,22,96,77,84,27,8,6,30,80,2,22,196,77,84,27,108,106,130,180,102
979,774,3476,85,80,76,76,37,43,78,70,25,23,63,55,55,53,88,87,70,66,18,16,73,76,48,67,21,51,51,87,64,15,83,85,38,64,19,46,49,96,58,14,183,185,138,64,19,46,149,96,158,114
980,219,3158,92,92,83,80,19,16,12,11,14,14,50,50,27,27,70,75,68,65,42,40,95,76,12,10,14,50,27,87,60,33,95,79,11,9,12,44,21,96,60,27,195,79,111,109,112,144,121,196,60,127
981,531,3449,19,19,57,54,75,78,16,16,53,55,13,13,39,42,18,24,40,40,53,53,19,50,80,12,65,13,50,27,43,57,17,44,86,11,65,11,42,21,37,53,17,144,186,111,165,11,42,121,137,53
982,430,3351,29,29,78,82,36,40,51,51,12,12,48,55,1,2,38,36,84,85,23,24,32,88,44,51,11,59,2,34,86,27,31,98,40,47,8,55,1,31,100,21,31,198,40,47,108,155,101,131,200,121
983,309,3224,34,48,36,33,29,33,67,69,16,16,76,72,68,75,42,51,56,64,8,9,53,31,35,73,16,71,75,51,66,10,46,29,35,73,16,74,76,48,56,10,146,29,35,73,16,74,176,48,56,10
984,534,3427,63,63,45,43,42,42,48,48,84,84,45,50,77,78,40,37,28,28,80,80,64,34,44,43,85,54,82,34,19,73,58,30,41,37,98,49,99,28,17,71,158,130,41,37,98,49,199,128,117,171
985,265,3255,32,32,35,35,70,70,28,32,85,85,90,90,9,10,75,78,50,50,82,82,34,34,68,42,79,86,12,81,54,72,31,29,69,32,81,88,13,92,50,72,131,129,69,132,181,88,13,92,150,172
986,387,3051,82,80,82,84,48,52,14,14,80,80,66,66,48,50,38,40,28,28,81,80,76,87,56,14,78,66,51,51,26,79,79,97,62,13,88,72,49,47,23,81,79,97,62,113,188,72,149,147,123,181
987,568,3402,42,42,8,7,56,56,29,28,71,69,36,35,87,87,11,11,76,78,57,55,41,5,62,26,67,32,87,12,84,45,36,4,61,23,64,26,94,12,93,44,36,104,61,123,64,126,94,12,193,44
988,865,3061,33,32,22,21,18,18,54,67,85,71,76,69,48,49,6,9,32,32,91,85,34,19,17,65,73,67,51,10,41,88,29,17,15,65,71,63,47,8,36,98,129,17,15,165,171,163,147,8,36,198
989,459,3260,34,42,72,86,43,34,22,22,27,31,36,28,53,54,12,10,58,60,68,73,42,86,34,22,31,28,54,10,60,73,32,90,28,20,29,26,51,10,52,76,132,90,128,20,29,26,51,110,152,76
990,291,3004,50,55,28,28,24,20,27,27,23,25,5,6,67,60,75,76,8,9,69,69,60,27,19,25,27,7,59,78,9,67,60,21,17,18,25,5,55,78,7,63,160,121,117,118,125,105,155,178,107,163
991,309,3384,25,20,29,30,60,70,2,3,70,74,75,72,29,33,48,46,32,32,40,50,19,32,72,3,74,72,37,44,32,51,17,31,72,3,80,74,33,39,25,46,117,31,172,3,180,174,33,39,25,46
992,629,3264,12,12,34,34,71,72,36,39,37,39,7,7,22,22,12,12,67,70,38,36,12,34,76,43,43,10,25,14,72,34,12,29,85,37,34,10,23,12,71,28,12,129,185,137,34,10,23,112,71,128
993,294,3106,70,72,35,35,68,69,34,32,50,50,54,59,59,53,14,15,52,52,67,70,74,38,73,31,51,60,50,16,54,74,77,32,83,27,47,60,42,16,51,70,177,32,183,27,47,160,142,16,151,70
994,370,3293,85,86,80,78,85,85,45,43,39,40,83,80,48,48,59,63,68,65,2,3,87,75,86,42,41,79,47,65,64,3,94,76,90,32,36,82,45,66,59,3,94,176,190,132,36,182,45,166,159,3
995,869,3420,55,60,83,82,32,40,87,87,35,35,40,37,43,43,38,22,62,67,45,45,64,81,49,86,32,31,44,16,71,32,58,78,43,89,30,29,39,24,74,31,58,78,143,189,30,29,139,124,74,31
996,444,3090,10,10,32,32,64,64,12,12,79,79,82,82,32,32,54,54,9,9,48,48,10,32,60,12,65,87,30,54,10,52,8,31,60,13,66,96,24,50,9,50,8,31,60,13,166,96,24,150,109,50
997,940,3219,48,52,67,68,38,43,41,38,69,75,76,74,18,18,63,57,91,91,27,28,54,68,48,37,77,71,19,51,87,33,51,61,38,33,66,74,17,46,94,27,51,161,138,33,66,74,17,46,94,127
998,493,3207,20,17,28,38,47,51,80,73,69,76,83,81,86,86,60,69,75,73,78,79,16,42,51,73,77,81,86,69,73,79,16,32,47,71,66,78,90,67,73,82,16,132,147,171,66,78,90,167,73,82
999,471,3220,85,85,39,40,82,80,80,80,68,68,87,86,18,18,40,42,9,10,70,68,88,48,72,78,67,77,14,48,12,59,100,38,74,88,65,87,13,40,12,57,100,138,174,188,65,87,113,140,12,157
1000,985,3450,85,85,10,10,65,65,6,6,85,82,28,23,60,62,38,38,32,32,85,85,81,10,65,8,75,19,69,44,32,79,78,9,67,6,76,17,63,39,26,83,78,9,67,6,176,117,63,139,126,83
1001,304,3477,62,63,29,25,32,28,43,47,35,38,64,69,78,84,19,20,35,42,46,48,68,19,16,51,44,73,86,21,52,52,62,22,24,47,39,83,90,19,54,50,162,22,124,147,139,183,90,19,54,50
1002,1293,3115,52,55,29,26,72,68,39,37,73,74,51,52,84,84,27,26,84,78,26,37,60,22,65,34,72,54,85,25,73,42,60,20,66,28,70,50,98,18,75,32,160,20,166,128,170,150,98,118,175,132
1003,928,3145,68,71,35,26,35,32,35,53,52,48,90,88,85,82,80,77,9,9,55,61,73,21,28,53,44,87,77,73,9,66,75,19,26,46,40,94,84,73,7,72,175,19,26,146,40,194,84,73,7,72
1004,805,3325,67,69,8,8,52,53,18,18,65,63,70,70,28,27,59,63,22,21,10,10,73,10,53,17,61,71,22,67,18,10,76,10,46,15,57,74,20,65,18,9,76,10,146,15,57,74,20,65,18,9
1005,403,3196,71,70,75,75,9,9,79,81,9,10,42,43,2,1,86,86,40,45,50,50,73,79,10,86,11,44,1,86,52,54,77,82,10,89,8,40,1,90,54,50,77,82,110,189,108,40,1,90,54,150
1006,831,3025,20,16,22,22,34,39,46,40,62,63,42,42,72,70,34,34,5,5,85,86,15,21,43,34,65,44,66,33,4,87,14,19,34,31,65,41,56,27,3,94,114,19,134,131,165,41,56,127,103,94
1007,549,3313,33,33,82,82,82,82,11,11,4,4,67,67,33,33,67,67,38,39,45,45,37,88,87,10,3,65,35,73,44,52,33,100,97,9,2,67,35,71,40,50,33,100,97,109,102,67,35,171,40,50
1008,794,3303,80,75,75,78,45,50,70,70,82,85,12,11,85,85,70,73,23,26,35,30,72,78,52,73,87,10,87,74,26,25,72,88,45,75,96,9,93,80,22,23,172,188,145,175,196,9,93,180,122,23
1009,579,3456,36,34,37,36,13,11,78,75,72,66,35,28,35,33,6,8,32,29,72,60,33,35,10,73,63,22,31,8,25,54,27,35,9,73,68,20,27,6,23,52,127,35,109,73,168,120,27,6,23,52
1010,896,3472,4,4,11,11,65,67,12,12,53,53,37,37,55,55,64,64,80,80,45,45,5,14,73,11,51,43,56,59,86,50,4,13,76,8,46,36,62,57,90,41,4,113,76,108,46,136,62,157,190,141
1011,406,3347,72,72,87,85,19,17,10,10,49,49,52,52,85,85,34,34,22,20,17,17,76,77,12,10,43,60,87,32,16,15,80,85,11,10,37,60,97,30,24,14,80,85,111,10,37,160,97,30,124,114
1012,325,3158,80,85,70,70,25,18,8,8,11,14,48,48,30,30,75,78,55,55,34,34,95,76,12,10,14,50,27,87,60,33,95,79,11,9,12,44,21,96,60,27,195,79,111,109,112,144,121,196,60,127
1013,377,3242,68,75,32,32,24,17,45,47,72,85,55,56,37,42,78,78,56,56,27,20,77,30,16,48,87,56,44,78,43,16,85,24,16,40,96,62,39,88,37,16,85,24,16,140,96,62,139,188,137,116
1014,689,3285,47,47,15,15,45,45,72,78,66,63,68,68,6,7,67,67,64,64,77,77,43,11,45,88,50,73,8,72,65,86,37,8,43,98,44,73,6,74,66,90,37,108,43,198,144,73,6,174,166,90
